video_id,channel_id,channel_name,title,published_at,duration,view_count,like_count,comment_count
RNGoOI2Gd94,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,ICHU | Peru Restaurant | Whisky Ambassador 101 | 香港🇭🇰廣東話頻道,2021-03-15T11:44:06Z,PT7M37S,214,0,0
GAsOH-CPxLY,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Whisky Ambassador 101 ｜Stockton ｜神秘顧客｜香港🇭🇰廣東話頻道,2021-03-14T01:00:04Z,PT7M24S,57,0,0
t_jT0_rE14A,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,係咪只要我有經濟能力，我想買幾大保額都可以呢？｜買一億人壽額可以嗎？｜保險為什麼 - 86 ｜香港🇭🇰廣東話頻道,2021-03-08T12:42:13Z,PT19M58S,681,15,3
KsN-H9Il6w0,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,黃煒倫｜心臟科專科醫生｜點解60歲之前男士比較容易有心血管病？｜健康治療系列 - 30｜香港🇭🇰廣東話頻道,2021-03-08T00:55:00Z,PT11M42S,169,4,0
DkMG6DGzSlg,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Whisky Ambassador 101 ｜ Chin Chin Bar ｜神秘顧客｜香港🇭🇰廣東話頻道,2021-03-07T01:00:01Z,PT9M51S,120,2,0
hTcHx9xRM3U,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,中小企為什麼要做公司團體醫療福利？｜Corporate solution ambassador - 12 |企業業務大使｜香港🇭🇰廣東話頻道,2021-03-05T00:21:00Z,PT5M39S,144,4,0
GgIKZ5YANDI,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,買保單之後，幾時開始有保障？｜等候期是什麼？｜保險為什麼 - 85 ｜香港🇭🇰廣東話頻道,2021-03-04T11:14:23Z,PT10M55S,419,9,0
c8Mjx79XOFA,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,黃煒倫｜心臟專科醫生｜行行吓山心臟不舒服，怎算？｜什麼人需要檢查心臟？｜健康治療系列 - 29 ｜香港🇭🇰廣東話頻道,2021-03-04T00:54:00Z,PT10M48S,518,5,0
Pm2Q685gyjI,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,年輕人買第一份保單｜會問的三個問題｜應該怎樣買？｜保單加價是什麼原因？｜孤兒單即是什麼意思？｜年輕人想問的保險問題 - 7 ｜香港🇭🇰廣東話頻道,2021-03-03T00:51:01Z,PT13M39S,581,7,0
Tr1h4B51KgY,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,如果保單持有人去逝先過受保人，保單會怎運作？｜保險為什麼 - 84 ｜香港🇭🇰廣東話頻道,2021-03-02T00:46:01Z,PT13M53S,921,18,3
NL7pBGcq_jU,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,雇主為什麼要給公司團體醫療福利給員工？｜公司團體轉保險賠償和私人住院保險的申請程序有分別嗎？｜Corporate solution ambassador - 11 |企業業務大使｜香港廣東話頻道,2021-03-01T00:08:00Z,PT3M6S,166,2,0
0jtavCpd9I0,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Whisky Ambassador 101 | Club@28 |神祕顧客｜香港🇭🇰廣東話頻道,2021-02-28T01:00:01Z,PT7M17S,43,0,0
sg_jpIhmbqs,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,強積金｜僱主有什麼要注意？｜新員工試用期要幫僱員供強積金嗎？｜Corporate solution ambassador - 10 | 企業業務大使｜香港🇭🇰廣東話頻道,2021-02-28T00:46:01Z,PT6M33S,568,3,2
C_Oyk1-RDNc,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,周志康｜心臟專科醫生｜心房顫動是什麼？｜心跳得快和跳得慢對健康有什麼影響？｜健康治療系列 - 28 ｜香港🇭🇰廣東話頻道,2021-02-27T00:03:00Z,PT9M45S,135,3,0
TfH9VwZlapY,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,強積金｜僱員户口｜新員工入職，選基金有什麼要注意？｜Corporate solution Ambassador - 9 | 企業業務大使 ｜香港🇭🇰廣東話頻道,2021-02-26T12:19:33Z,PT8M52S,173,1,0
Aj7WtZgqa_k,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,醫療保險要入醫院才可以賠嗎？｜保證續保是什麼？｜住院入息是什麼？｜年輕人想問的保險問題 - 6 ｜香港🇭🇰廣東話頻,2021-02-26T10:28:26Z,PT7M24S,551,11,4
6tgyv7W-Ac8,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,周志康｜心臟科專科醫生｜吸煙點解會影響心臟病？｜脂肪肝是什麼？｜血壓藥丶膽固醇藥可以停藥嗎？｜健康治療系列 - 27 ｜香港🇭🇰廣東話頻道,2021-02-25T00:02:00Z,PT13M5S,81,3,0
WFTq3XrZ8kg,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,日本紅酒特色｜Neighbourhood ｜Whisky Ambassador 101 |Somm’s Philosophy | 香港🇭🇰廣東話頻道,2021-02-24T12:02:12Z,PT9M6S,141,2,0
5dNaRzmuOXE,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,「九運」是什麼？｜關我事嗎？｜什麼行業當旺？｜和諧的磁場 - 47 ｜香港🇭🇰廣東話頻道,2021-02-24T01:58:00Z,PT14M42S,275,4,0
2FjEBIri2M4,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,陳伯顯｜骨科專科醫生｜病人在什麼情況下應該考慮做骨科手術｜人工關節可以用幾多年？｜健康治療系列 - 23｜香港🇭🇰廣東話頻道,2021-02-22T01:19:02Z,PT9M27S,52,3,0
Miil-KhxO_g,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,改公司名有助生意更好嗎？｜和諧的磁場 - 46 ｜香港🇭🇰廣東話頻道,2021-02-22T00:07:00Z,PT22M41S,39,0,0
Ol0Plizm_G4,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Whisky Ambassador 101 ｜Skye Roofbar and Dinning ｜神秘顧客｜香港🇭🇰廣東話頻道,2021-02-20T01:00:10Z,PT11M15S,117,1,0
GWaPvQnpbnw,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,陳伯顯｜骨科專科醫生｜骨癌痛和普通腰痛有什麼分別｜骨癌的原因｜健康治療系列 - 23｜香港🇭🇰廣東話頻道,2021-02-19T01:19:00Z,PT10M51S,135,4,0
tK05Mm-Z_cI,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,陳伯顯｜骨科專科醫生｜椎間盤突出｜脊椎側彎｜健康治療系列 - 22｜香港🇭🇰廣東話頻道,2021-02-17T11:18:52Z,PT17M20S,815,19,0
HUkiD3oHdmY,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,買意外保險要注意什麼？｜年輕人想問的保險問題 - 4｜香港🇭🇰廣東話頻道,2021-02-15T00:55:00Z,PT5M,1163,14,0
6vx8ANi2mkA,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Whisky Ambassador 101 | Blush |神秘顧客｜香港🇭🇰廣東話頻道,2021-02-14T01:00:00Z,PT6M7S,35,0,0
UrAAaBlJkaU,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,恭喜發財｜身體健康｜和你拜年｜心想事成｜感謝您的支持,2021-02-12T04:40:15Z,PT1M33S,36,1,0
phh_kn9k1Rw,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,看不見的磁場｜不穩定磁場影響我們什麼？｜和諧的磁場 - 43 ｜香港🇭🇰廣東話頻道,2021-02-12T01:41:00Z,PT11M31S,86,3,0
q7huq-yjwyo,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,辛丑牛年那一個方向當旺｜和諧的磁場 - 45｜香港🇭🇰廣東話頻道,2021-02-12T01:01:00Z,PT9M41S,33,0,0
dw4E3W6w_M8,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,年初一零時零分出生的BB|就是牛年生肖第一個BB嗎? ｜西曆一月出世究竟怎計生肖？｜和諧的磁場 - 44 ｜香港🇭🇰廣東話頻道,2021-02-11T10:30:23Z,PT6M12S,37,0,0
C6z4ZAyLPRU,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,推算人的演變｜算命是算什麼？｜怎可以改變命運？｜和諧的磁場 - 42 ｜香港🇭🇰廣東話頻道,2021-02-10T01:18:01Z,PT13M51S,47,0,0
U2Ss_Ic-TFs,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,尹冀翔｜骨科專科醫生｜腳踭痛怎治療｜穿什麼鞋最好｜健康治療系列 - 21｜香港🇭🇰廣東話頻道,2021-02-10T00:59:00Z,PT9M9S,38,0,0
iEh1dCCDKas,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,危疾保險是什麼？｜和醫療保險有什麼分別？｜年輕人想問的保險問題 - 5｜香港🇭🇰廣東話頻道,2021-02-10T00:41:00Z,PT8M59S,3720,58,2
y6lEQ-jLi58,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,怎可以遠離小人？｜怎可以吸引貴人？｜和小人保持這麼遠，那麼近的距離｜貴人永遠在身邊｜和諧的磁場 - 41 ｜香港🇭🇰廣東話頻道,2021-02-08T01:42:00Z,PT12M31S,56,0,2
kGos-ZGC6L4,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,尹翼翔｜骨科專科醫生｜跑步會傷膝頭嗎？｜行山會傷膝蓋嗎？｜健康治療系列 - 20 ｜香港🇭🇰廣東話頻道,2021-02-08T00:59:01Z,PT7M59S,98,1,0
NnNC6zdlgR8,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,扣稅年金關年輕人事嗎？｜和普通保險儲蓄計劃有分別嗎？｜年輕人想問的保險問題 -3 ｜香港🇭🇰廣東話頻道,2021-02-08T00:07:00Z,PT3M31S,254,2,0
6vMy_6HZPtA,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,US Whisky ｜Heaven Hill Distillery ｜Whisky Ambassador 101 - 6｜ 香港🇭🇰廣東話頻道,2021-02-07T05:00:00Z,PT6M44S,63,0,0
9VYn5yfwwto,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,這個時勢，年尾失業，是好是壞？｜可以提早提取強積金嗎？｜企業業務大使｜Corporate solution Ambassador - 11 | Village | 香港🇭🇰廣東話頻道,2021-02-06T01:30:00Z,PT11M53S,169,1,0
KBdXf2om_K4,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,尹翼翔｜骨科專科醫生｜換膝關節手術｜換膝關節多久才能恢復正常｜健康治療系列 - 19｜香港🇭🇰廣東話頻道,2021-02-05T03:59:07Z,PT9M15S,11691,139,3
p47UXEVvSkE,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,年輕人想儲蓄｜在保險公司可以有什麼選擇？｜每月最少供多少？｜年輕人想問的保險問題 -2 ｜香港🇭🇰廣東話頻道,2021-02-05T00:07:01Z,PT5M15S,315,5,4
d_njwDdaR1Q,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,李沛威教授｜解答十個心臟病的問題｜健康治療系列 - 18｜香港🇭🇰廣東話頻道,2021-02-03T12:44:30Z,PT21M37S,81,4,0
IpV-wTMHShc,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,投保5年後才入院｜保險公司仍會查核｜是否未買保單前的已有病歷嗎？｜保險為什麼 - 82｜香港🇭🇰廣東話頻道,2021-02-03T11:38:13Z,PT10M42S,1529,33,13
l-qPJHLmfpw,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,周天欣｜婦科專科醫生｜了解子宮肌瘤｜刮宮手術傷元氣嗎？｜健康治療系列 - 17｜香港🇭🇰廣東話頻道,2021-02-03T01:41:01Z,PT5M30S,163,3,0
yQCJ3IIJqUI,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,辦公室風水知多一點點 ｜坐穩崗位｜得上層支持｜怎選擇流動辦公室？｜詳細版本｜和諧的磁場 - 39｜香港🇭🇰廣東話頻道,2021-02-03T01:36:00Z,PT26M51S,32,0,0
PfjczBpe0VE,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,年輕人想問的保險問題 - 1｜自願醫保是什麼？｜香港🇭🇰廣東話頻道,2021-02-03T00:06:01Z,PT6M10S,1196,15,0
vZz4GtT9T2g,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,周天欣｜婦科專科醫生｜朱古力瘤是什麼？｜子宮頸癌｜卵巢癌｜子宮內膜癌｜幾多歲可以打HPV疫苗｜健康治療系列 - 16｜香港🇭🇰廣東話頻道,2021-02-01T01:41:01Z,PT9M17S,177,4,0
3Rb1hvyJIWs,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,想租流動辦公室，可以怎選址？｜很多流動辦公室房間沒有窗，怎選擇？｜流動坐位怎選工作位置？｜和諧的磁場 - 38 ｜香港🇭🇰廣東話頻道,2021-02-01T01:26:00Z,PT9M18S,20,1,0
aWwe5nyx8hg,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Maker's Mark® Bourbon | Whisky Ambassador 101 - 5 | 香港🇭🇰廣東話頻道,2021-01-31T05:00:01Z,PT4M45S,42,1,0
0ifLMLliEnI,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,周天欣 ｜ 婦科專科醫生｜經期計算｜兩次經期中出血怎辦？｜更年期症狀｜健康治療系列 - 15 ｜香港🇭🇰廣東話頻道,2021-01-30T10:40:50Z,PT13M35S,1953,38,0
yiObELP4FW0,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,辦公室風水知多少少｜坐背靠窗，是否靠山不夠強？｜多文件在枱面，代表日理萬機嗎？｜和諧的磁場 - 37 ｜香港🇭🇰廣東話頻道,2021-01-30T01:09:00Z,PT8M7S,293,3,0
yxQA8LLGdqs,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,辦公室風水知多一點點 ｜和諧的磁場 - 36｜香港🇭🇰廣東話頻道,2021-01-28T01:50:02Z,PT9M38S,33,0,0
VDTwtsdVyRg,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,究竟應該claim 公司的團體醫療保險先｜定先陪自己的自願醫保先呢？｜Corporate Solution Ambassadors - 6 |企業業務大使｜香港🇭🇰廣東話頻道,2021-01-26T05:43:01Z,PT4M44S,1057,21,2
I8gQlYQDegA,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,流年風水佈局｜老師是用什麼原則去計算？｜網上說放一杯水，所以屋也適用嗎？｜和諧的磁場 - 35 ｜香港🇭🇰廣東話頻道,2021-01-26T01:28:00Z,PT11M6S,70,1,0
zvmQroFitIo,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,病是否代表不好運？｜塞翁失馬焉知非福｜怎可以病得幸福？｜和諧的磁場 - 40 ｜香港🇭🇰廣東話頻道,2021-01-25T06:18:22Z,PT13M32S,79,3,0
Fb_DFGICpFI,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,黃頌德｜外科專科醫生｜減磅治療幫到控制糖尿病丶心臟病和中風的風險｜減肥治療｜健康治療系列 - 14｜香港🇭🇰廣東話頻道,2021-01-25T01:56:00Z,PT14M47S,937,11,1
17uqXA_Zg2A,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,人生最痛苦的事｜上天自有最好的安排｜苦中修行｜傷心總有時限｜和階的磁場 - 34 ｜ 香港🇭🇰廣東話頻道,2021-01-24T12:11:15Z,PT16M59S,119,2,0
7lyndFiupFc,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Hato |Japanese Whisky and Cocktail Bar| 神秘顧客｜Whisky Ambassadors 101- 4 |香港🇭🇰廣東話頻道,2021-01-24T05:00:01Z,PT4M53S,44,0,0
XDjC2Wqpg8c,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,新式人壽保單｜疫情一周年後的新保險產品｜更多在生現金賠償｜保險為什麼 - 81 ｜香港🇭🇰廣東話頻道,2021-01-23T08:27:06Z,PT13M46S,438,7,6
Di9s4Ioml8Y,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,高端醫療保險｜核保後有不保病，一年後可以申請保回嗎？｜保險為什麼 - 81 ｜香港🇭🇰廣東話頻道,2021-01-23T06:30:47Z,PT12M33S,1960,34,6
1N5mnxiG3HA,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,黃頌德｜外科專科醫生｜甲狀腺怎治療｜健康治療系列 - 13 ｜香港🇭🇰廣東話頻道,2021-01-22T01:56:00Z,PT9M17S,218,4,2
UjXrg7y8wEc,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,巳有公司團體醫療保險｜自己是否不需再購買自願醫保｜Corporate Solution Ambassadors - 5 |企業業務大使｜香港🇭🇰廣東話頻道,2021-01-21T05:18:01Z,PT4M5S,331,6,0
hL-V9-pDhow,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,黃頌德｜外科專科醫生｜膽石治療｜健康治療系列 - 12 ｜香港🇭🇰廣東話頻道,2021-01-19T11:44:34Z,PT4M24S,93,5,0
y62M7hHp0go,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,勞工保險保什麼｜需要什麼資料才可以報價？｜Corporate Solutions Ambassadors - 4 |企業業務大使｜香港🇭🇰廣東話頻道,2021-01-19T05:00:09Z,PT5M40S,1752,27,4
UNqvNrpcE1c,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,八號性格｜領袖型｜燕雲台的將軍那一個是8號性格？｜年輕人閃學九型人格｜溝通之道 - 27 ｜香港🇭🇰廣東話頻道,2021-01-18T12:00:33Z,PT13M7S,100,3,0
4eCPbjoKlLg,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,財務策劃｜儲蓄九個月後備現金｜傳統儲蓄保單在疫情中怎幫到投保人｜應急錢，幫到您｜保險為什麼 - 80 ｜香港🇭🇰廣東話頻道,2021-01-18T08:29:46Z,PT16M7S,663,16,0
AqTX91K5qi8,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,那一個大師算命準？｜大師依書直說不難｜福主怎理解人生高低更難掌握｜和諧的磁場 - 33｜香港🇭🇰廣東話頻道,2021-01-18T04:36:00Z,PT12M10S,46,1,0
HvvpOWYAvUM,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,陳子敬｜外科專科醫生｜遠離心臟病丶糖尿病和癌症｜要吃什麼才健康？｜《健康治療系列》 - 11 ｜香港🇭🇰廣東話頻道,2021-01-18T04:00:01Z,PT20M9S,199,4,0
cMi2IkFXmrs,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,WILSHIRE  ｜Whisky Ambassador 101 - 3｜神秘顧客｜Whisky Cocktail |香港🇭🇰廣東話頻道,2021-01-17T05:00:08Z,PT5M41S,57,0,0
UUf8c6Po4XI,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,行衰運有樣看嗎？｜無話可說的吸引是非｜明白不同層次的正確｜和諧的磁場 - 32｜香港🇭🇰廣東話頻道,2021-01-15T04:55:01Z,PT9M57S,113,5,0
8w2mmpZogCw,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,洪順德｜外科專科醫生｜大便出血和什麼病有關係？｜痔瘡可以怎治療？｜什麼人需要照腸鏡？｜《健康治療系列》 8 ｜香港🇭🇰廣東話頻道,2021-01-15T02:23:01Z,PT13M39S,204,4,0
9IIdOkQ5o4k,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,印度外賣小店｜外國聘請僱員來港工作，要做强積金嗎？｜Hunger Strike ｜企業業務大使｜Corporate Solution Ambassadors - 10 |香港🇭🇰廣東話頻道,2021-01-14T10:12:21Z,PT6M13S,50,0,0
RSVe-i2jmaQ,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,想買「公司團體醫療保險」｜要什麼資料才可以報價？｜Corporate Solution Ambassadors - 3 |企業業務大使｜香港🇭🇰廣東話頻道,2021-01-14T05:39:01Z,PT3M5S,152,0,0
MFqdH9GKO3c,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,陳子敬｜外科專科醫生｜靜脈曲張成因和治療｜《健康治療系列》 - 10,2021-01-14T03:00:09Z,PT12M26S,466,4,0
idmedZ74TLQ,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,五號性格和六號性格的分別｜堅離地愛堅離地中的IT男是什麼性格？｜思考型vs疑惑型|年輕人閃學九型人格 ｜溝通之道 - 26｜香港🇭🇰廣東話頻道,2021-01-13T02:27:00Z,PT15M21S,98,4,0
phR10KwpotU,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,行好運會出現什麼事情｜你試過心想事成嗎？｜什麼是人緣桃花｜和諧的磁場 - 31 ｜香港🇭🇰廣東話頻道,2021-01-12T16:41:00Z,PT11M32S,29,0,0
aapHXiOQmVE,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,洪順德｜外科專科醫生｜點解小腸氣多是男士病人？｜《健康治療系列》9｜香港🇭🇰廣東話頻道,2021-01-12T05:29:21Z,PT6M36S,252,6,0
qdV2CfZecjM,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,企業業務大使需要什麼學術的資格?| Corporate Solution Ambassadors - 2 |企業業務大使｜香港🇭🇰廣東話頻道,2021-01-12T05:18:00Z,PT2M46S,23,0,0
0KhtfR6ja8E,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,高端醫療住院保險｜幫到您丶幫到您｜出院免找數服務｜保險為什麼 - 79 ｜香港🇭🇰廣東話頻道,2021-01-12T01:16:01Z,PT17M49S,1524,43,18
IBaPiSf0BaI,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,什麼是好運｜好運會發生什麼事情？｜衰運會遇到什麼事情｜和諧的磁場 -30｜香港🇭🇰廣東話頻道,2021-01-11T03:12:00Z,PT21M18S,96,2,0
JKeaq8YCdAg,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,做企業業務生意和個人業務生意有什麼分別？｜Corporate Solution Ambassadors - 8 | 企業業務大使｜香港🇭🇰廣東話頻道,2021-01-09T05:48:00Z,PT6M11S,59,1,0
BZ2zrsy__X4,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,什麼是好命？｜國際明星就是好命嗎？｜年輕人閃學風水環境學 ｜和諧的磁場 - 29｜香港🇭🇰廣東話頻道,2021-01-08T04:31:00Z,PT12M54S,31,0,0
EbdX3Pai5q0,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,外賣小店怎安排勞工保險和強積金｜韓國外賣小店｜MISOMAN|企業業務大使｜Corporate Solutions Ambassadors - 9 |香港🇭🇰廣東話頻道,2021-01-08T01:04:00Z,PT6M41S,221,3,0
9nlh2r680AQ,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,企業業務工作分享頻道｜Corporate Solution Ambassadors - 1|企業業務大使的工作範圍｜香港🇭🇰廣東話頻道,2021-01-07T05:12:01Z,PT2M18S,55,1,0
QoJzQGd0omw,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,姓名學是什麼？｜自己的姓名可以影響我們什麼？｜《和諧的磁場》-28｜香港🇭🇰廣東話頻道,2021-01-07T03:31:00Z,PT11M10S,54,1,0
_v50px7eic4,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,專科網絡門診手術服務｜專科網絡醫院｜自願醫保｜保險為什麼- 78｜香港🇭🇰廣東話頻道,2021-01-06T03:28:01Z,PT5M34S,186,7,0
VQeJU1zTK2g,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,兌卦解讀｜西方代表什麼人和事？｜八大方位｜七運｜年輕人閃學風水環境學｜《和諧的磁場》- 27｜香港🇭🇰廣東話頻道,2021-01-06T03:07:01Z,PT9M27S,34,1,0
nNdW1DiWEXU,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,艮卦解讀｜東北方位代表什麼人和事？｜八大方位｜八運｜年輕人閃學風水環境學｜《和諧的磁場》- 26｜香港🇭🇰廣東話頻道,2021-01-05T03:42:00Z,PT12M15S,72,3,0
iHIDLWOgNMU,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,离卦解讀｜南方代表什麼人和事？｜八大方位｜九運｜年輕人閃學風水環境學｜《和諧的磁場》- 25｜香港🇭🇰廣東話頻道,2021-01-04T05:27:01Z,PT6M9S,97,2,0
vXWvnlb23mk,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,Red Sugar Cocktail bar|神秘顧客｜Whisky Ambassadors 101 - 2 |香港🇭🇰廣東話頻道,2021-01-04T05:00:07Z,PT9M30S,154,0,0
jQcqWK5BO70,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,專科網絡門診手術服務｜專科網絡醫院｜自願醫保｜保險為什麼- 77｜香港🇭🇰廣東話頻道,2021-01-04T03:20:00Z,PT12M5S,182,3,0
AAp70uSOndQ,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,坎卦解讀｜北方代表什麼人和事？｜八大方位｜年輕人閃學風水環境學｜《和諧的磁場》- 24｜香港🇭🇰廣東話頻道,2021-01-03T06:08:01Z,PT6M6S,72,1,0
J7VJyCX22FY,UC7OUGIPx0HIB5HA2OSL-Zhg,MW Insurance Academe 保險為什麼,九型人格｜三號性格的愛情世界｜《溝通之道》- 25｜年輕人閃學九型人格｜香港🇭🇰廣東話頻道,2021-01-03T03:27:00Z,PT16M29S,222,4,0
